ImageFilename,GPSAltitude,GPSSpeed,ResolutionUnit,ExifOffset,Make,Model,Software,XResolution,YResolution,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal-Digitized,ExposureBiasValue,MaxApertureValue,MeteringMode,LightSource,FocalLength,ColorSpace,WhiteBalance,FocalLengthIn35mmFilm,SceneCaptureType,SubsecTimeOriginal,Saturation,Sharpness,SensingMethod,ExposureTime,FNumber,ExposureProgram,CustomRendered,ISOSpeedRatings,ExposureMode,BodySerialNumber,LensSpecification,LensModel,GainControl,Contrast,FocalPlaneXResolution,FocalPlaneYResolution,FocalPlaneResolutionUnit,SensitivityType,Date,Time,GPSLatitude-Coord,GPSLongitude-Coord,LabelledLatitude,LabelledLongitude
iss061e112024.jpg,416761.9230769231,27594.166666666668,2,238,NIKON CORPORATION,NIKON D5,Adobe Photoshop Lightroom Classic 10.2 (Macintosh),240.0,240.0,231,9.965784,7.400879,2020:01:01 17:16:41,0.0,3.0,5,0,400.0,1,0,400,0,33,0,0,2,0.001,13.0,4,0,400,0,3502400,"(400.0, 400.0, 2.8, 2.8)",400.0 mm f/2.8,0,1,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-25,13:25:34,19.95849,-99.480812,19.023329,-98.634386
iss061e112769.jpg,416758.4615384616,27593.624,2,240,NIKON CORPORATION,NIKON D5,Adobe Photoshop Lightroom Classic 10.1.1 (Macintosh),240.0,240.0,231,10.965784,5.310704,2020:01:01 17:17:03,0.0,5.0,5,0,800.0,1,0,800,0,46,0,0,2,0.0005,6.3,3,0,400,0,3502513,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-02-24,17:32:48,18.8813,-98.58197872,16.871856,-99.847748
iss061e112874.jpg,419292.06666666665,27578.497005988025,2,238,NIKON CORPORATION,NIKON D5,Adobe Photoshop Lightroom Classic 10.3 (Macintosh),240.0,240.0,231,11.643856,5.310704,2020:01:01 17:24:10,0.0,5.0,5,0,800.0,1,0,800,0,34,0,0,2,0.0003125,6.3,3,0,400,0,3502513,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-06-30,12:38:31,-2.65918,-82.68317424,-2.228839,-80.940087
iss063e002317.jpg,420195.8795180723,27591.58333333333,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.321928,7.400879,2020:04:22 13:47:21,0.0,5.3,5,0,500.0,1,0,500,0,7,0,0,2,0.0015625,13.0,2,0,400,0,3502549,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-04-23,11:20:22,34.9298,-7.544743724767422,34.035573,-4.9456
iss063e016842.jpg,419506.9404761905,27579.079365079364,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.321928,7.400879,2020:05:23 12:13:27,0.0,5.0,5,0,140.0,1,0,140,0,20,0,0,2,0.0015625,13.0,2,0,400,0,3502549,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-05-26,14:36:09,-7.1068,40.04484242005981,-4.257872,39.485015
iss063e017343.jpg,420347.8636363637,27593.82894736842,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.321928,7.400879,2020:05:27 12:28:03,0.0,3.0,5,0,135.0,1,0,135,0,89,0,0,2,0.0015625,13.0,2,0,400,0,3502398,"(70.0, 200.0, 2.8, 2.8)",70.0-200.0 mm f/2.8,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-05-27,19:22:19,39.26103,58.25995936981758,41.226935,61.58184
iss063e019722.jpg,417792.0759493671,27593.636363636364,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.965784,8.0,2020:05:28 08:30:01,-0.6666666666666666,5.3,5,0,500.0,1,0,500,0,82,0,0,2,0.001,16.0,2,0,400,0,3502549,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-05-28,11:06:56,24.99642,94.30214265046295,26.695292,92.91036
iss063e020911.jpg,417888.8392857143,27594.5125,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.643856,7.61471,2020:05:30 19:20:05,0.0,5.0,5,0,800.0,1,0,800,0,57,0,0,2,0.00125,14.0,2,0,400,0,3502513,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-05-30,20:14:03,26.9786,-80.67269841269842,28.61901,-80.655151
iss063e021035.jpg,421966.175257732,27591.98181818182,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,6.918863,2020:05:30 16:21:50,0.0,5.0,5,0,800.0,1,0,800,0,45,0,0,2,0.002,11.0,2,0,400,0,3502513,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-05-31,10:15:16,45.11702,-6.791079070544968,43.561849,-6.001638
iss063e036877.jpg,420389.85507246375,27595.27160493828,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,6.918863,2020:07:03 16:21:57,0.0,3.0,5,0,135.0,1,0,135,0,90,0,0,2,0.002,11.0,2,0,400,0,3502461,"(70.0, 200.0, 2.8, 2.8)",70.0-200.0 mm f/2.8,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-07-06,16:27:51,41.88307,-125.7047691993464,39.183225,-120.073817
iss063e038420.jpg,418569.7910447761,27583.91780821918,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.643856,7.61471,2020:07:05 13:27:40,0.0,4.3,5,0,50.0,1,0,50,0,36,0,0,2,0.00125,14.0,2,0,400,0,3502513,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-07-06,14:47:39,9.26136,-55.7712924382716,6.042421,-55.236238
iss063e040232.jpg,419262.0804597701,27590.275510204083,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.321928,7.400879,2020:07:06 18:46:35,0.0,7.0,5,0,1600.0,1,0,1600,0,92,0,0,2,0.0015625,13.0,2,0,400,0,3502549,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-07-07,10:27:18,27.08627,-159.1080396999634,21.430234,-157.801064
iss063e043605.jpg,418713.9871794872,27589.97183098592,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,12.287712,8.0,2020:07:10 07:56:59,0.0,1.0,5,0,50.0,1,0,50,0,38,0,0,2,0.0002,16.0,2,0,6400,0,3502549,"(50.0, 50.0, 1.4, 1.4)",50.0 mm f/1.4,2,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-07-10,08:38:20,23.09,-13.634375600384246,20.917666,-11.450432
iss063e044752.jpg,423929.96907216497,27565.1,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.643856,8.0,2020:07:08 09:43:10,0.0,1.0,5,14,28.0,1,1,28,0,31,0,0,2,0.00125,16.0,1,0,400,1,3502550,"(28.0, 28.0, 1.4, 1.4)",28.0 mm f/1.4,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-07-13,15:25:48,-15.75572,3.682188434397799,-21.811483,14.046979
iss063e051062.jpg,424378.6896551724,27563.29896907217,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,9.321928,7.400879,2020:07:19 20:17:00,0.0,1.0,5,14,28.0,1,1,28,0,80,0,0,2,0.0015625,13.0,1,0,400,1,3502550,"(28.0, 28.0, 1.4, 1.4)",28.0 mm f/1.4,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-07-20,16:03:52,-19.9685,-72.12457447985834,-15.524561,-68.958675
iss063e059453.jpg,421004.40579710144,27588.70512820513,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,6.918863,2020:07:25 22:06:23,-1.0,3.0,5,14,200.0,1,1,200,0,78,0,0,2,0.002,11.0,4,0,200,0,3502550,"(70.0, 200.0, 2.8, 2.8)",70.0-200.0 mm f/2.8,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-07-27,16:43:57,37.00235,-82.54699631022,39.333892,-76.624956
iss063e069023.jpg,424359.38383838383,27587.555555555555,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,8.0,2020:08:13 19:56:44,0.0,1.0,5,0,50.0,1,0,50,0,3,0,0,2,0.002,16.0,1,0,400,1,3502461,"(50.0, 50.0, 1.4, 1.4)",50.0 mm f/1.4,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-08-14,10:59:48,49.77347,-87.19251291021156,50.541404,-88.93803
iss063e070326.jpg,421749.6666666667,27586.28205128205,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,6.643856,2020:08:13 16:58:28,0.0,5.0,5,0,800.0,1,0,800,0,6,0,0,2,0.002,10.0,4,0,400,0,3502513,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-08-14,10:22:44,35.19493,-7.123285174911388,37.119323,-8.555543
iss063e078453.jpg,425969.4166666667,27559.72413793104,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,6.918863,2020:08:26 18:01:53,0.0,3.0,5,0,70.0,1,0,70,0,72,0,0,2,0.002,11.0,4,0,400,0,3502608,"(24.0, 70.0, 2.8, 2.8)",24.0-70.0 mm f/2.8,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-08-27,16:31:48,-21.64089,-48.472359919954265,-23.480128,-46.526761
iss063e079300.jpg,422467.3559322034,27589.05128205128,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,8.0,2020:08:25 18:26:05,0.0,1.0,5,0,24.0,1,0,24,0,52,0,0,2,0.002,16.0,1,0,400,1,3502461,"(24.0, 24.0, 1.4, 1.4)",24.0 mm f/1.4,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-08-31,13:20:00,42.46012,-112.9353975,42.854284,-113.039808
iss063e088041.jpg,423322.02222222224,27568.03896103896,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,7.61471,2020:09:12 12:31:06,0.0,4.7,5,0,95.0,1,0,95,0,52,0,0,2,0.002,14.0,4,0,400,0,3502421,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-09-14,15:19:30,-14.497979999999998,-71.73060087003806,-15.466468,-72.617483
iss063e088058.jpg,423409.1111111111,27567.805970149253,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,7.61471,2020:09:12 12:31:12,0.0,5.3,5,0,500.0,1,0,500,0,29,0,0,2,0.002,14.0,4,0,400,0,3502421,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-09-14,15:20:21,-14.79678,-71.49932502996063,-15.551153,-72.615401
iss063e088491.jpg,436810.9512195122,27537.078125,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,8.643856,2020:09:15 18:19:36,0.0,5.0,5,0,800.0,1,0,800,0,63,0,0,2,0.002,20.0,4,0,400,0,3502513,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-09-15,16:36:13,-48.28307,-71.80104725013959,-49.496582,-73.074898
iss063e088525.jpg,436370.93333333335,27537.97183098592,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,8.0,2020:09:15 18:20:19,0.0,5.0,5,0,800.0,1,0,800,0,83,0,0,2,0.002,16.0,4,0,400,0,3502513,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-09-15,16:38:22,-47.19972,-68.20217884990254,-47.425904,-71.880462
iss063e096070.jpg,421712.8762886598,27573.03092783505,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,8.0,2020:09:24 11:39:31,0.0,1.0,5,0,24.0,1,0,24,0,3,0,0,2,0.002,16.0,1,0,400,1,3502608,"(24.0, 24.0, 1.4, 1.4)",24.0 mm f/1.4,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-09-25,14:12:20,-3.03137,36.06682650941997,-3.058572,36.019304
iss063e097910.jpg,431132.7710843373,27548.53409090909,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 21.0 (Windows),300.0,300.0,231,8.965784,8.0,2020:10:01 13:49:47,0.0,4.3,5,0,50.0,1,0,50,0,26,0,0,2,0.002,16.0,4,0,400,0,3502421,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2020-10-01,11:12:32,-32.969480000000004,-66.85279335016834,-30.12067,-66.380514
iss064e027837.jpg,426095.51851851854,27563.983333333334,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.321928,8.33985,2021:01:29 13:27:55,0.0,5.2,5,0,240.0,1,0,240,0,4,0,0,2,0.003125,18.0,4,0,250,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-01-29,15:15:36,-26.84751,-46.09185805012015,-22.794843,-43.242388
iss064e028123.jpg,422895.8690476191,27584.50505050505,2,392,NIKON CORPORATION,NIKON D850,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,11.287712,5.655638,2021:01:30 13:03:27,-0.3333333333333333,4.0,5,0,46.0,1,0,46,0,97,2,2,2,0.0004,7.1,3,0,400,0,6033697,"(24.0, 120.0, 4.0, 4.0)",24.0-120.0 mm f/4.0,0,0,,,3.0,2.0,2021-02-01,16:34:20,37.13601,14.239226330203442,37.879199,14.5172
iss064e028560.jpg,420155.202020202,27587.21568627451,2,238,NIKON CORPORATION,NIKON D5,Adobe Photoshop Lightroom Classic 10.3 (Macintosh),240.0,240.0,231,10.643856,6.918863,2021:02:01 17:37:57,0.0,5.0,5,0,800.0,1,0,800,0,93,0,0,2,0.000625,11.0,4,0,800,0,3502532,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,1,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-07-06,10:22:46,25.7232,-81.67581438833334,24.571098,-81.755239
iss064e031416.jpg,425246.6477272727,27586.14864864865,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,9.643856,7.61471,2021:02:12 10:52:47,0.0,5.0,5,0,140.0,1,0,140,0,51,0,0,2,0.00125,14.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-02-12,12:36:58,51.11584,11.134717230067038,52.579742,5.53342
iss064e033296.jpg,424988.2340425532,27584.521276595744,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.918863,2021:02:15 16:25:06,0.0,4.9,5,0,116.0,1,0,116,0,42,0,0,2,0.002,22.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-02-17,10:59:28,47.77884,-48.62541899962672,51.985828,-55.492625
iss064e035644.jpg,424218.8271604938,27587.766666666663,2,228,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.643856,8.918863,2021:02:20 17:11:21,0.0,4.3,5,0,50.0,1,0,50,0,68,0,0,2,0.0025,22.0,4,0,500,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-02-22,19:13:06,48.10061,-91.187699119912,47.237943,-90.01773
iss065e012122.jpg,421965.7413793103,27577.68604651163,2,307,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,10.287712,6.0,2021:05:01 09:39:47,-1.0,3.0,5,0,32.0,1,0,32,0,93,0,0,2,0.0008,8.0,4,0,100,0,3502403,"(28.0, 70.0, 2.8, 2.8)",28.0-70.0 mm f/2.8,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,15:45:12,22.37066,10.743277720147532,21.916841,17.409515
iss065e012335.jpg,423558.8405797101,27578.944444444445,2,299,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.643856,2021:04:30 07:16:16,0.0,4.3,5,0,50.0,1,0,50,0,69,0,0,2,0.002,20.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,16:03:40,33.7738,40.28384307992202,32.183196,45.610264
iss065e012550.jpg,421513.0,27577.408450704224,2,273,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.643856,2021:05:01 15:52:44,0.0,4.3,5,0,50.0,1,0,50,0,28,0,0,2,0.002,20.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,16:25:57,18.47024,-80.37414384002057,18.324289,-77.722524
iss065e012854.jpg,422093.109090909,27577.7875,2,293,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,9.965784,6.643856,2021:05:01 08:06:31,0.0,3.0,5,0,200.0,1,0,200,0,28,0,0,2,0.001,10.0,4,0,400,0,3502402,"(70.0, 200.0, 2.8, 2.8)",70.0-200.0 mm f/2.8,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:16:32,23.41528,33.41721170998981,24.399968,39.580929
iss065e012914.jpg,421594.6081081081,27577.674418604653,2,292,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.643856,6.643856,2021:05:02 15:05:52,0.0,3.0,5,0,28.0,1,0,28,0,7,0,0,2,0.0025,10.0,2,0,100,0,3502403,"(28.0, 70.0, 2.8, 2.8)",28.0-70.0 mm f/2.8,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:44:06,19.70429,-75.52501557987536,23.007176,-78.68428
iss065e012968.jpg,420014.8571428572,27585.50505050505,2,295,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,4.906891,0.526069,2021:05:01 16:52:44,0.0,0.0,5,0,58.0,1,0,58,1,56,0,0,2,0.0333333333333333,1.2,1,1,40000,1,3502421,"(0.0, 0.0, 0.0, 0.0)",0.0 mm f/0.0,2,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:47:35,22.22523,118.37534,23.742209,120.791696
iss065e012973.jpg,420673.5294117647,27585.355263157893,2,295,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,5.906891,0.526069,2021:05:01 16:54:10,0.0,0.0,5,0,58.0,1,0,58,1,26,0,0,2,0.0166666666666666,1.2,1,1,32000,1,3502421,"(0.0, 0.0, 0.0, 0.0)",0.0 mm f/0.0,2,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:47:54,26.31569,122.15906870039684,30.665248,121.229966
iss065e012990.jpg,422258.5,27584.4,2,295,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,5.906891,0.526069,2021:05:01 16:57:00,0.0,0.0,5,0,58.0,1,0,58,1,86,0,0,2,0.0166666666666666,1.2,1,1,64000,1,3502421,"(0.0, 0.0, 0.0, 0.0)",0.0 mm f/0.0,2,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:49:02,33.98464,130.57296280023434,34.992024,136.568165
iss065e013068.jpg,423708.6428571429,27578.091836734693,2,287,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.643856,2021:05:01 08:02:53,0.0,4.5,5,0,65.0,1,0,65,0,9,0,0,2,0.002,20.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:55:33,33.40787,22.997339380196525,29.454869,31.658554
iss065e013070.jpg,423642.84375,27578.09523809524,2,287,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.0,2021:05:01 08:03:01,0.0,4.5,5,0,65.0,1,0,65,0,84,0,0,2,0.002,16.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:55:39,33.05972,23.420498060404544,29.346051,35.916086
iss065e013072.jpg,423438.9625,27578.101449275364,2,287,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.643856,2021:05:01 08:03:26,0.0,4.5,5,0,65.0,1,0,65,0,42,0,0,2,0.002,20.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:55:44,31.96109,24.720052830608385,26.642039,31.762687
iss065e013073.jpg,423358.2947368421,27578.101265822785,2,287,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.33985,2021:05:01 08:03:36,0.0,4.9,5,0,116.0,1,0,116,0,20,0,0,2,0.002,18.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:55:47,31.51729,25.23048294991026,28.586666,34.038843
iss065e013074.jpg,423318.1794871795,27578.10101010101,2,287,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.643856,2021:05:01 08:03:41,0.0,4.9,5,0,116.0,1,0,116,0,65,0,0,2,0.002,20.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:55:50,31.294490000000003,25.48373960983885,29.280825,35.143501
iss065e013077.jpg,423088.8048780488,27578.088888888888,2,287,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.0,2021:05:01 08:04:10,0.0,5.0,5,0,170.0,1,0,170,0,73,0,0,2,0.002,16.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:55:59,29.99087,26.92772266979971,30.980757,29.932224
iss065e013079.jpg,422965.0,27578.07608695652,2,287,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.0,2021:05:01 08:04:26,0.0,5.0,5,0,170.0,1,0,170,0,26,0,0,2,0.002,16.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:56:05,29.26368,27.706871520213024,29.333794,30.680242
iss065e013101.jpg,421489.625,27577.136363636364,2,287,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.643856,2021:05:01 08:08:29,0.0,4.7,5,0,95.0,1,0,95,0,26,0,0,2,0.002,20.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,21:57:13,17.6807,38.314289470042894,12.508879,43.366674
iss065e013131.jpg,425208.3857142857,27577.968421052632,2,290,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.918863,2021:05:01 17:17:12,0.0,5.1,5,0,210.0,1,0,210,0,43,0,0,2,0.002,22.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,22:02:53,40.95015,-129.66675980010382,37.972478,-122.042438
iss065e013167.jpg,423633.8552631579,27578.19587628866,2,290,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,8.965784,8.643856,2021:05:01 17:20:24,0.0,5.1,5,0,210.0,1,0,210,0,71,0,0,2,0.002,20.0,4,0,400,0,3502439,"(50.0, 500.0, 4.5, 6.3)",50.0-500.0 mm f/4.5-6.3,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-03,22:04:47,33.16127,-118.35530300013276,32.590144,-117.079155
iss065e020850.jpg,425294.6931818182,27578.379310344822,2,290,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,10.287712,6.0,2021:05:05 12:38:02,0.0,6.0,5,0,1150.0,1,0,1150,0,61,0,0,2,0.0008,8.0,4,0,400,0,3502532,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-06,14:39:17,41.96829,-84.44065509954399,41.876768,-87.640349
iss065e020909.jpg,424790.1081081081,27578.36231884058,2,305,NIKON CORPORATION,NIKON D5,Adobe Photoshop 22.0 (Windows),300.0,300.0,231,10.287712,6.0,2021:05:05 14:12:04,0.0,6.0,5,0,1150.0,1,0,1150,0,30,0,0,2,0.0008,8.0,4,0,400,0,3502532,"(800.0, 800.0, 5.6, 5.6)",800.0 mm f/5.6,0,0,1552.056121826172,1552.056121826172,3.0,2.0,2021-05-06,14:45:57,39.43949,-103.62112450142448,39.74582,-104.987995
